id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,categoria
8860,Departamento,76.6,3,1,60.0,Poor,E,False,6,False,10.2,523.99,1,1,3,4,1,0,10,True,Gas,Mixta,63.2,Invierno,7.7,313.27,True,20,Inefficient
8861,Departamento,57.1,1,1,73.0,Poor,D,False,2,False,10.9,1883.47,0,1,3,2,1,0,7,True,Gas,LED,48.7,Otoño,11.8,183.24,True,18,Moderate
8863,Pequeño Comercio,76.6,1,1,22.0,Poor,D,False,1,False,11.7,460.63,1,2,2,1,0,0,6,True,Eléctrica,Mixta,65.6,Verano,29.1,454.29,True,13,Inefficient
8864,Casa,112.3,2,2,19.0,Excellent,B,False,2,False,12.8,2566.72,1,2,1,3,1,0,8,True,Eléctrica,Mixta,85.3,Verano,31.2,461.28,True,15,Efficient
8865,Casa,158.0,3,3,4.0,Good,A,False,7,False,10.6,1330.21,5,1,6,4,1,1,18,True,Eléctrica,LED,100.0,Invierno,9.6,508.55,True,18,Efficient
8866,Casa,273.6,8,5,29.0,Excellent,A,False,6,False,8.4,4035.54,1,1,5,5,1,0,13,True,Losa Radiante,Mixta,72.6,Invierno,7.2,514.86,True,21,Efficient
8867,Casa,56.1,2,1,44.0,Poor,B,False,2,False,13.0,812.5,0,1,1,0,1,0,3,True,Gas,Mixta,48.9,Otoño,15.7,224.15,True,18,Moderate
8868,Pequeño Comercio,75.7,2,3,51.0,Poor,D,False,4,False,10.4,2080.23,3,2,2,2,0,0,9,False,Ninguna,Mixta,43.6,Verano,27.0,428.43,True,16,Inefficient
8869,Casa,106.8,5,2,14.0,Good,E,False,5,True,18.9,1767.55,2,2,4,2,1,0,11,True,Eléctrica,Mixta,72.2,Primavera,16.8,824.75,True,18,Moderate
8870,Casa,159.7,4,5,31.0,Good,C,True,8,False,16.4,1393.65,0,2,4,5,1,0,12,False,Ninguna,Mixta,87.4,Otoño,21.0,591.41,True,19,Efficient
8871,Departamento,70.7,2,1,38.0,Excellent,E,False,4,True,19.5,2907.75,0,1,4,3,1,0,9,True,Gas,Incandescente,74.4,Otoño,12.1,1097.73,True,17,Inefficient
8872,Casa,107.1,5,3,11.0,Good,B,False,7,False,14.3,1017.12,1,2,6,4,1,0,14,True,Eléctrica,Mixta,86.9,Invierno,8.9,884.43,True,18,Efficient
8873,Casa,79.1,3,5,28.0,Poor,D,False,1,False,9.6,991.85,0,2,1,0,1,0,4,True,Gas,LED,61.7,Invierno,9.5,193.35,True,18,Moderate
8874,Departamento,59.3,1,1,28.0,Poor,B,True,1,False,13.2,708.24,1,1,0,3,1,0,6,True,Eléctrica,Incandescente,61.1,Primavera,18.5,220.03,True,19,Moderate
8875,Casa,85.9,1,2,51.0,Poor,E,False,2,False,16.2,1277.03,1,1,1,3,1,0,7,True,Gas,Mixta,66.7,Primavera,25.8,373.11,True,16,Inefficient
8876,Departamento,49.9,1,1,12.0,Excellent,D,False,1,False,8.1,1025.27,2,1,0,0,1,0,4,True,Eléctrica,Mixta,90.4,Verano,24.2,196.32,True,21,Moderate
8877,Pequeño Comercio,86.1,1,1,31.0,Good,E,False,2,False,12.8,1475.13,0,2,0,2,0,0,4,True,Gas,Mixta,60.5,Verano,32.0,193.2,True,12,Moderate
8878,Departamento,35.4,1,1,73.0,Poor,E,False,1,False,13.8,470.33,1,1,0,1,1,0,4,False,Ninguna,Mixta,25.2,Primavera,25.3,331.25,True,19,Inefficient
8879,Casa,146.6,7,2,35.0,Excellent,C,False,7,False,13.1,1694.53,0,1,2,6,1,0,10,True,Gas,LED,64.2,Otoño,14.4,522.64,True,20,Efficient
8880,Casa,107.8,2,1,11.0,Good,B,False,2,False,8.6,1693.77,1,1,1,2,1,0,6,True,Eléctrica,Incandescente,75.7,Primavera,13.6,278.79,True,19,Moderate
8881,Casa,80.3,3,3,14.0,Good,B,False,1,False,9.6,900.69,0,1,2,1,1,1,6,False,Ninguna,LED,78.1,Verano,29.0,108.21,True,15,Efficient
8882,Casa,93.6,2,2,28.0,Poor,A,False,1,False,14.0,919.49,0,1,0,0,1,0,2,False,Ninguna,LED,78.5,Invierno,9.5,142.82,True,14,Moderate
8883,Pequeño Comercio,68.3,2,3,28.0,Good,A,False,3,False,13.9,237.67,0,3,0,6,0,0,9,True,Gas,Mixta,51.5,Primavera,14.6,318.8,True,18,Moderate
8884,Departamento,75.4,1,1,20.0,Good,B,False,1,False,14.2,573.32,1,1,0,2,1,0,5,True,Eléctrica,Incandescente,71.5,Otoño,18.7,438.27,True,15,Inefficient
8885,Casa,149.5,6,5,47.0,Good,C,True,4,True,20.0,1086.52,0,1,2,2,1,0,6,False,Ninguna,Incandescente,52.8,Otoño,11.3,484.23,True,22,Moderate
8886,Casa,120.4,2,1,30.0,Good,A,False,1,True,21.0,2151.01,1,1,0,1,1,0,4,True,Eléctrica,Mixta,52.7,Primavera,22.7,582.02,True,18,Moderate
8887,Casa,107.3,5,3,69.0,Average,E,False,6,False,11.7,2949.92,0,2,4,7,1,0,14,False,Ninguna,LED,45.7,Verano,24.8,489.59,True,19,Moderate
8888,Departamento,117.4,6,4,19.0,Good,B,False,5,False,8.0,597.06,0,1,2,4,1,0,8,True,Eléctrica,LED,67.1,Primavera,17.2,329.13,True,18,Efficient
8889,Casa,75.2,2,3,23.0,Good,A,False,1,False,12.8,1192.94,0,1,1,0,1,0,3,True,Eléctrica,Incandescente,69.6,Verano,33.0,250.78,True,22,Moderate
8890,Departamento,42.9,1,1,47.0,Poor,E,False,2,True,13.5,621.16,0,1,1,4,1,0,7,True,Gas,Mixta,58.8,Invierno,5.6,326.19,True,19,Inefficient
8891,Departamento,61.0,2,2,8.0,Good,A,False,1,True,19.7,706.31,1,1,1,1,1,0,5,True,Eléctrica,LED,87.4,Invierno,6.0,413.69,True,18,Efficient
8892,Casa,152.5,7,1,31.0,Good,C,False,6,True,19.7,4466.72,2,1,6,6,1,0,16,True,Gas,LED,65.8,Primavera,22.3,768.13,True,17,Efficient
8893,Casa,159.9,3,2,55.0,Average,C,False,3,True,23.4,6466.2,4,1,1,4,1,0,11,True,Gas,LED,65.6,Otoño,15.9,657.07,True,20,Efficient
8894,Casa,188.1,5,1,43.0,Poor,B,False,1,False,17.4,3011.39,0,1,2,0,1,0,4,True,Gas,Mixta,67.5,Invierno,3.2,541.24,True,17,Inefficient
8895,Departamento,88.4,3,1,61.0,Average,E,False,5,False,15.3,1373.77,1,1,6,2,1,0,11,True,Gas,LED,49.5,Otoño,20.1,420.68,True,16,Moderate
8896,Departamento,92.1,3,4,31.0,Good,C,False,1,False,12.2,1208.06,1,1,0,1,1,0,4,True,Gas,Incandescente,80.2,Otoño,8.4,309.38,True,18,Moderate
8897,Casa,229.0,5,2,46.0,Average,E,False,6,True,18.1,3840.32,2,2,5,8,1,0,18,True,Gas,LED,64.2,Primavera,18.9,886.48,True,17,Moderate
8898,Casa,65.0,2,3,29.0,Poor,E,False,1,False,8.4,672.86,0,1,1,1,1,0,4,True,Eléctrica,Mixta,71.1,Verano,26.9,120.85,True,19,Inefficient
8899,Casa,116.9,1,1,50.0,Excellent,E,False,2,True,18.2,3530.08,3,1,1,2,1,1,9,True,Gas,Mixta,66.6,Invierno,12.4,394.75,True,16,Moderate
8900,Casa,91.8,1,1,13.0,Good,A,False,1,False,8.0,1486.88,2,1,0,0,1,0,4,True,Eléctrica,Mixta,75.0,Invierno,5.4,247.0,True,16,Efficient
8901,Departamento,52.5,2,2,12.0,Good,C,False,1,True,18.7,267.49,1,1,0,1,1,0,4,True,Eléctrica,LED,71.2,Verano,22.9,303.44,True,15,Moderate
8902,Casa,92.8,3,3,45.0,Poor,B,False,2,False,16.0,1627.27,1,1,0,3,1,0,6,True,Gas,Incandescente,46.5,Invierno,2.9,683.1,True,15,Inefficient
8903,Casa,161.0,5,5,52.0,Poor,C,False,7,True,18.3,5810.02,4,1,4,9,1,1,20,False,Ninguna,Incandescente,60.5,Primavera,22.8,1493.31,True,17,Inefficient
8904,Casa,81.7,1,1,6.0,Good,E,False,1,True,18.6,1894.18,1,1,0,2,1,0,5,True,Eléctrica,LED,93.4,Otoño,17.1,333.76,True,16,Moderate
8905,Departamento,63.4,5,3,36.0,Excellent,E,False,8,False,8.0,1330.21,0,2,6,6,1,0,15,True,Gas,Mixta,68.2,Invierno,10.5,431.58,True,22,Efficient
8906,Casa,95.0,1,1,26.0,Poor,E,False,1,False,16.8,568.85,1,1,0,0,1,0,3,False,Ninguna,Mixta,73.3,Invierno,8.9,304.5,True,21,Inefficient
8907,Departamento,55.6,1,1,14.0,Good,B,False,2,False,17.0,1330.21,0,1,0,1,1,0,3,True,Eléctrica,Incandescente,62.9,Otoño,18.1,589.18,True,18,Moderate
8908,Departamento,35.0,1,1,16.0,Excellent,E,False,3,True,15.5,186.44,0,2,0,2,1,0,5,True,Eléctrica,Incandescente,73.2,Invierno,15.0,564.88,True,14,Moderate
8909,Departamento,74.2,6,5,37.0,Poor,B,False,6,True,20.3,1425.27,0,1,4,6,1,0,12,True,Gas,Mixta,54.2,Primavera,17.0,922.51,True,20,Moderate
8910,Casa,86.3,3,1,47.0,Average,D,False,7,True,20.0,623.6,0,1,3,6,1,1,12,True,Gas,Incandescente,64.8,Verano,31.8,1449.08,True,19,Moderate
8911,Casa,94.3,3,1,30.0,Good,A,False,3,True,21.9,1121.0,2,1,3,2,1,0,9,True,Eléctrica,Mixta,70.2,Invierno,6.3,775.09,True,19,Moderate
8912,Departamento,39.3,1,1,42.0,Average,B,False,1,True,23.9,383.79,0,1,1,2,1,1,6,True,Gas,Mixta,69.3,Primavera,15.2,634.62,True,21,Inefficient
8913,Casa,116.1,3,4,44.0,Average,D,True,3,False,8.5,3558.85,2,2,1,4,1,0,10,True,Gas,LED,58.8,Invierno,9.6,173.69,True,17,Efficient
8914,Pequeño Comercio,157.0,4,4,69.0,Poor,E,False,7,False,11.9,1851.8,0,2,3,13,0,0,18,True,Gas,Mixta,59.8,Primavera,22.2,634.98,True,18,Inefficient
8915,Casa,169.1,4,2,53.0,Average,E,False,3,True,16.7,6944.26,3,1,2,5,1,1,13,True,Gas,LED,52.4,Primavera,21.0,611.79,True,18,Moderate
8916,Casa,137.9,2,1,48.0,Average,A,False,2,False,13.8,1403.82,2,1,0,1,1,0,5,True,Gas,LED,44.5,Verano,26.6,446.05,True,15,Moderate
8917,Departamento,55.7,1,1,26.0,Average,E,False,1,False,11.7,488.26,1,2,0,0,1,0,4,True,Eléctrica,Mixta,30.4,Invierno,4.2,248.75,True,18,Inefficient
8918,Departamento,59.4,1,1,52.0,Poor,E,False,6,False,8.1,863.29,0,2,7,5,1,0,15,True,Gas,Incandescente,62.4,Verano,27.1,565.42,True,23,Inefficient
8919,Casa,93.3,3,3,41.0,Poor,A,False,4,False,10.5,2009.37,2,1,3,3,1,1,11,True,Gas,Mixta,59.5,Invierno,8.6,374.92,True,17,Moderate
8920,Departamento,65.0,1,1,21.0,Average,A,False,1,False,9.2,1330.21,3,1,1,1,1,0,7,True,Eléctrica,Mixta,58.0,Verano,28.2,362.18,True,20,Moderate
8921,Departamento,100.3,3,1,49.0,Poor,E,False,4,False,8.0,1371.43,0,1,3,5,1,0,10,True,Gas,Mixta,57.7,Invierno,1.8,201.87,True,17,Inefficient
8922,Departamento,113.7,5,2,33.0,Poor,E,False,3,True,19.1,754.0,0,1,3,6,1,0,11,False,Ninguna,Mixta,74.3,Primavera,19.0,466.2,True,19,Inefficient
8923,Casa,147.5,2,1,28.0,Good,C,False,2,False,9.4,3901.71,3,1,3,1,1,1,10,False,Ninguna,LED,97.8,Verano,27.3,461.66,True,16,Efficient
8924,Departamento,103.3,3,5,37.0,Poor,E,False,1,False,13.9,4318.08,5,1,2,0,1,0,9,False,Ninguna,Mixta,53.6,Invierno,4.9,532.24,True,19,Inefficient
8925,Casa,169.9,7,1,27.0,Good,D,False,8,True,16.6,1941.85,1,1,4,8,1,0,15,True,Eléctrica,Incandescente,49.3,Invierno,12.1,1938.63,True,16,Inefficient
8926,Departamento,79.9,4,1,22.0,Good,E,False,4,False,9.5,1777.52,0,1,6,3,1,0,11,False,Ninguna,Mixta,74.1,Invierno,11.5,293.22,True,18,Moderate
8927,Casa,98.7,3,3,11.0,Poor,E,False,1,False,12.9,1300.88,0,1,1,0,1,0,3,True,Eléctrica,Mixta,80.2,Primavera,17.1,244.98,True,17,Inefficient
8928,Departamento,71.3,4,1,44.0,Average,B,False,5,False,10.7,458.04,1,1,3,4,1,0,10,True,Gas,Mixta,72.7,Otoño,12.4,304.41,True,16,Moderate
8929,Casa,84.1,1,1,43.0,Poor,C,False,1,False,11.0,2057.84,0,1,0,1,1,1,4,True,Gas,Mixta,66.7,Primavera,22.1,261.89,True,17,Inefficient
8930,Casa,135.4,5,5,10.0,Good,C,False,8,True,19.4,4510.69,1,2,8,6,1,0,18,True,Losa Radiante,Incandescente,85.8,Verano,28.1,1861.15,True,19,Moderate
8931,Casa,118.4,4,2,63.0,Poor,D,False,5,True,22.8,4287.05,5,2,0,5,1,0,13,True,Gas,Mixta,41.9,Primavera,13.8,875.89,True,19,Inefficient
8932,Casa,104.5,1,1,8.0,Good,C,False,1,False,16.8,1282.46,0,1,1,0,1,0,3,True,Eléctrica,LED,64.5,Primavera,24.0,208.51,True,19,Moderate
8933,Pequeño Comercio,124.5,1,1,50.0,Good,D,False,2,False,8.0,1330.21,1,2,3,4,0,0,10,True,Gas,Mixta,56.4,Verano,22.1,354.11,True,17,Moderate
8934,Casa,159.6,7,5,25.0,Excellent,C,False,6,True,17.4,720.74,0,1,4,3,1,0,9,True,Eléctrica,Mixta,68.5,Otoño,10.3,692.15,True,15,Efficient
8935,Casa,76.4,1,1,21.0,Good,B,False,1,False,13.9,1667.05,0,1,1,1,1,1,5,True,Eléctrica,Incandescente,73.3,Primavera,18.4,362.74,True,20,Moderate
8936,Casa,109.2,1,1,24.0,Good,A,False,4,False,8.0,970.05,1,1,2,5,1,0,10,True,Eléctrica,Mixta,78.7,Verano,27.2,274.05,True,18,Efficient
8937,Casa,131.0,8,5,27.0,Good,A,False,8,True,24.0,650.61,1,1,9,10,1,0,22,True,Eléctrica,LED,66.6,Primavera,18.5,1191.97,True,19,Efficient
8938,Casa,188.0,8,5,43.0,Poor,C,False,8,False,12.3,4363.2,2,2,4,5,1,1,15,True,Gas,Mixta,64.6,Otoño,19.6,594.87,True,14,Moderate
8939,Pequeño Comercio,94.6,3,2,47.0,Good,D,False,3,False,10.9,1668.01,2,2,5,1,0,0,10,False,Ninguna,LED,65.8,Invierno,9.0,226.67,True,18,Efficient
8940,Casa,184.5,6,5,24.0,Average,E,False,4,False,8.4,1330.21,1,2,1,3,1,0,8,True,Eléctrica,Mixta,62.3,Otoño,11.7,394.78,True,16,Moderate
8941,Pequeño Comercio,84.2,1,2,9.0,Good,C,False,4,False,14.5,1437.55,0,2,6,3,0,0,11,True,Eléctrica,Mixta,70.1,Invierno,9.4,677.29,True,18,Moderate
8942,Departamento,102.6,4,3,32.0,Average,C,False,1,True,23.7,823.54,1,1,1,3,1,0,7,True,Gas,Mixta,57.4,Invierno,7.4,512.91,True,20,Inefficient
8943,Departamento,40.0,1,1,73.0,Poor,E,False,1,False,10.8,411.78,0,1,2,0,1,0,4,True,Gas,Mixta,58.0,Verano,29.2,194.94,True,18,Inefficient
8944,Departamento,80.7,4,3,28.0,Average,E,False,3,True,14.9,1113.65,0,1,0,4,1,0,6,True,Gas,Mixta,33.9,Verano,27.5,365.83,True,20,Inefficient
8945,Casa,88.9,1,2,43.0,Poor,A,False,1,True,23.8,455.64,0,1,3,2,1,0,7,True,Gas,LED,59.2,Primavera,17.6,389.83,True,19,Moderate
8946,Casa,155.4,8,5,57.0,Poor,E,False,5,False,8.0,2579.82,2,2,3,4,1,0,12,False,Ninguna,Mixta,66.1,Primavera,17.3,283.33,True,20,Inefficient
8947,Departamento,118.8,3,1,18.0,Good,E,False,2,True,18.0,1130.99,0,1,2,2,1,0,6,True,Eléctrica,Mixta,85.1,Invierno,9.6,744.02,True,21,Inefficient
8948,Departamento,86.9,2,1,14.0,Good,A,False,3,False,13.6,1102.96,0,2,1,1,1,0,5,False,Ninguna,Mixta,89.5,Otoño,17.2,292.22,True,18,Efficient
8949,Casa,146.0,5,2,49.0,Average,D,False,3,False,12.4,4909.22,1,2,0,2,1,0,6,True,Gas,Mixta,51.4,Invierno,6.8,377.41,True,16,Moderate
8950,Casa,191.8,7,5,49.0,Excellent,E,False,5,False,11.1,2703.54,5,2,7,3,1,0,18,True,Gas,Mixta,63.7,Verano,32.8,920.47,True,19,Moderate
8951,Casa,35.9,1,3,48.0,Good,E,True,1,False,17.6,540.18,0,1,3,0,1,0,5,True,Gas,Mixta,51.7,Primavera,15.7,154.51,True,19,Moderate
8952,Departamento,73.9,3,3,21.0,Average,A,False,3,False,8.0,1396.75,0,1,5,2,1,0,9,True,Eléctrica,Mixta,61.6,Primavera,21.9,201.23,True,19,Moderate
8953,Casa,125.0,1,2,29.0,Good,B,False,2,False,12.4,3627.43,5,2,0,1,1,1,10,True,Eléctrica,Mixta,79.9,Primavera,18.8,395.38,True,23,Moderate
8954,Pequeño Comercio,53.9,1,1,46.0,Poor,D,False,1,False,11.8,1872.42,0,2,0,0,0,0,2,True,Gas,Mixta,77.5,Otoño,12.7,176.27,True,21,Moderate
8955,Casa,316.7,8,3,60.0,Average,B,False,8,False,9.2,2312.21,4,2,6,6,1,0,19,True,Gas,Incandescente,68.6,Primavera,16.8,886.86,True,21,Moderate
8956,Departamento,48.9,1,1,9.0,Good,A,False,1,False,18.6,651.02,0,1,1,1,1,0,4,True,Eléctrica,LED,73.8,Invierno,4.7,401.32,True,22,Moderate
8957,Departamento,94.1,2,1,21.0,Excellent,C,False,1,True,16.3,2524.87,2,1,0,2,1,1,7,False,Ninguna,Mixta,70.6,Primavera,21.7,396.03,True,17,Moderate
8958,Casa,127.1,5,1,28.0,Good,E,False,4,False,11.3,1742.8,2,2,2,4,1,0,11,True,Eléctrica,LED,73.7,Primavera,20.9,265.95,True,19,Efficient
8959,Departamento,47.5,1,1,37.0,Excellent,E,False,2,False,11.7,2095.13,0,1,1,1,1,0,4,True,Gas,Incandescente,48.1,Primavera,16.4,475.87,True,17,Moderate
8960,Casa,152.3,4,3,50.0,Average,E,False,5,False,8.5,2740.39,2,2,6,4,1,0,15,True,Gas,LED,67.5,Primavera,14.0,361.98,True,15,Moderate
8961,Casa,93.6,6,4,28.0,Average,E,True,6,True,16.9,754.75,0,1,0,5,1,0,7,True,Gas,LED,50.9,Invierno,4.8,290.21,True,16,Moderate
8962,Casa,195.8,4,1,23.0,Poor,E,False,3,False,8.0,1330.21,5,1,2,3,1,0,12,False,Ninguna,Mixta,84.2,Invierno,8.4,400.96,True,22,Inefficient
8963,Casa,59.4,2,1,44.0,Average,B,False,3,False,10.0,1654.8,1,2,5,2,1,0,11,False,Ninguna,LED,62.6,Verano,31.4,325.45,True,16,Moderate
8964,Casa,122.7,3,1,59.0,Poor,C,False,2,False,11.6,2010.73,0,1,0,4,1,1,7,True,Gas,Mixta,45.6,Verano,26.7,248.76,True,21,Moderate
8965,Departamento,115.8,7,4,43.0,Average,E,False,8,False,16.6,1950.98,2,1,7,8,1,0,19,True,Gas,Mixta,66.2,Invierno,9.0,1148.08,True,19,Inefficient
8966,Casa,182.5,1,1,8.0,Poor,B,False,1,False,15.1,3680.09,3,1,0,2,1,1,8,True,Eléctrica,Mixta,89.0,Otoño,11.5,459.12,True,15,Inefficient
8967,Departamento,102.4,1,1,68.0,Average,E,False,3,False,8.1,1330.21,2,2,3,3,1,1,12,True,Gas,Mixta,53.9,Invierno,7.9,199.37,True,18,Moderate
8968,Casa,119.5,4,1,6.0,Good,B,False,5,True,20.2,1275.74,1,2,4,5,1,1,14,True,Eléctrica,LED,91.6,Verano,25.5,735.09,True,19,Efficient
8969,Casa,184.0,6,2,44.0,Average,D,False,4,True,21.9,1194.58,0,1,4,8,1,1,15,False,Ninguna,LED,66.6,Otoño,17.0,803.64,True,17,Moderate
8970,Departamento,86.5,2,2,28.0,Good,D,False,3,True,19.0,2376.6,0,1,1,5,1,0,8,True,Gas,Incandescente,66.7,Otoño,17.5,770.77,True,18,Moderate
8971,Casa,71.0,4,3,23.0,Average,B,False,1,False,8.0,557.22,0,1,0,0,1,0,2,True,Eléctrica,Mixta,84.3,Otoño,14.9,123.69,True,21,Efficient
8972,Casa,159.8,2,1,41.0,Average,A,False,4,False,11.6,5034.23,3,1,6,3,1,1,15,True,Gas,Mixta,72.2,Verano,25.0,829.36,True,18,Moderate
8973,Casa,45.7,1,2,6.0,Good,C,False,1,False,11.6,2203.21,0,1,1,1,1,0,4,False,Ninguna,Mixta,98.3,Otoño,10.4,176.0,True,18,Efficient
8974,Departamento,47.4,1,2,64.0,Poor,E,False,1,False,13.4,1747.7,0,1,1,0,1,0,3,True,Gas,LED,57.9,Primavera,23.5,138.82,True,19,Inefficient
8975,Casa,141.5,6,3,18.0,Excellent,C,False,3,False,16.2,3268.16,2,1,1,0,1,1,6,False,Ninguna,Mixta,76.3,Verano,29.3,548.3,True,16,Efficient
8976,Casa,74.2,3,2,18.0,Good,A,False,2,False,14.0,745.18,0,1,2,1,1,0,5,True,Eléctrica,LED,56.8,Invierno,9.8,434.72,True,18,Efficient
8977,Departamento,66.6,2,1,44.0,Average,C,False,1,True,24.0,533.78,1,1,0,1,1,0,4,True,Gas,LED,71.3,Primavera,26.2,199.01,True,18,Moderate
8978,Casa,275.7,8,4,26.0,Good,B,False,7,True,18.6,1330.21,5,1,10,8,1,0,25,True,Eléctrica,Mixta,76.1,Invierno,7.4,1490.35,True,19,Moderate
8979,Casa,197.1,4,1,13.0,Excellent,D,False,2,False,11.7,6600.17,0,1,0,1,1,1,4,True,Losa Radiante,LED,74.9,Primavera,23.5,201.71,True,17,Efficient
8980,Casa,131.4,6,4,48.0,Poor,E,False,5,True,20.6,4022.37,2,2,0,4,1,0,9,True,Gas,Mixta,74.8,Verano,31.7,1159.77,True,21,Inefficient
8981,Departamento,55.3,1,1,21.0,Excellent,C,False,1,False,8.5,980.11,0,1,1,0,1,1,4,True,Eléctrica,Incandescente,55.2,Primavera,26.5,230.94,True,18,Moderate
8982,Departamento,56.3,1,1,40.0,Good,E,False,1,False,8.8,1330.21,1,2,0,0,1,0,4,True,Gas,LED,49.3,Invierno,9.3,126.83,True,20,Moderate
8983,Departamento,55.3,2,2,22.0,Average,B,False,4,False,15.8,275.47,2,1,5,2,1,0,11,True,Eléctrica,Mixta,66.5,Invierno,12.6,853.96,True,17,Moderate
8984,Casa,178.9,1,1,30.0,Poor,B,False,1,False,13.9,785.17,1,1,1,0,1,0,4,True,Eléctrica,Mixta,66.7,Otoño,11.7,268.67,True,17,Moderate
8985,Departamento,46.4,1,2,25.0,Good,A,False,1,False,14.0,1330.21,1,1,0,1,1,0,4,True,Eléctrica,LED,80.1,Primavera,25.0,182.18,True,17,Efficient
8986,Casa,107.2,1,1,20.0,Poor,A,False,3,True,22.7,1775.57,0,2,4,4,1,1,12,False,Ninguna,LED,70.1,Verano,30.6,656.22,True,22,Moderate
8987,Pequeño Comercio,158.2,8,5,18.0,Excellent,A,False,8,False,12.6,2191.16,1,3,5,7,0,0,16,True,Eléctrica,LED,87.5,Verano,30.5,697.34,True,17,Efficient
8988,Casa,126.7,5,3,28.0,Poor,B,False,1,False,16.1,2608.92,5,2,1,0,1,0,9,False,Ninguna,LED,57.4,Otoño,17.1,265.44,True,19,Moderate
8989,Casa,82.0,2,1,17.0,Poor,A,False,1,False,8.0,1751.18,0,1,1,0,1,0,3,True,Eléctrica,LED,66.7,Primavera,20.1,95.04,True,17,Moderate
8990,Casa,131.1,6,3,17.0,Poor,B,False,8,True,18.5,1425.78,0,2,6,11,1,0,20,True,Eléctrica,LED,75.9,Invierno,1.2,982.94,True,19,Moderate
8991,Casa,123.2,5,3,47.0,Poor,E,False,1,True,19.0,1801.08,0,1,1,1,1,0,4,True,Gas,Mixta,66.7,Primavera,23.2,281.08,True,20,Inefficient
8992,Departamento,77.1,2,2,7.0,Excellent,C,False,2,True,22.7,3279.36,5,1,1,1,1,0,9,True,Eléctrica,LED,89.5,Otoño,18.8,519.61,True,15,Efficient
8993,Departamento,59.3,1,1,37.0,Poor,D,False,1,False,11.6,1665.73,0,1,1,0,1,0,3,True,Gas,Mixta,91.4,Primavera,17.6,109.19,True,15,Moderate
8994,Casa,123.1,3,2,25.0,Excellent,A,False,4,False,10.0,1189.92,0,1,5,1,1,0,8,True,Eléctrica,Incandescente,86.6,Otoño,16.0,443.18,True,17,Efficient
8995,Departamento,87.8,3,1,13.0,Average,B,False,2,False,16.3,2291.82,1,1,3,3,1,1,10,True,Eléctrica,LED,73.8,Invierno,10.1,591.4,True,20,Moderate
8996,Casa,107.8,2,4,10.0,Good,C,True,4,False,12.2,2643.2,2,2,1,4,1,0,10,False,Ninguna,Mixta,72.7,Invierno,5.5,359.61,True,20,Efficient
8997,Casa,140.4,3,1,27.0,Poor,E,False,2,False,14.4,1819.29,1,2,1,0,1,0,5,True,Eléctrica,Incandescente,84.2,Invierno,8.7,757.63,True,17,Inefficient
8998,Casa,112.6,2,1,29.0,Average,B,False,3,True,24.0,1185.62,0,1,0,2,1,0,4,True,Eléctrica,LED,77.6,Primavera,19.0,491.59,True,20,Moderate
8999,Pequeño Comercio,148.9,6,3,46.0,Poor,E,False,8,False,11.1,4253.08,5,3,1,4,0,0,13,True,Gas,Mixta,66.4,Primavera,22.5,549.06,True,17,Inefficient
9000,Casa,371.4,8,4,11.0,Average,E,False,8,False,13.0,4330.35,2,2,5,2,1,1,13,True,Losa Radiante,Incandescente,71.5,Primavera,25.1,1197.69,True,19,Inefficient
9001,Casa,99.9,1,1,17.0,Good,C,False,2,False,8.8,737.85,0,1,0,0,1,0,2,True,Eléctrica,Mixta,60.2,Verano,27.9,127.67,True,17,Moderate
9002,Casa,241.1,4,5,17.0,Poor,E,False,4,False,11.4,4334.13,3,1,1,2,1,0,8,True,Losa Radiante,LED,60.5,Verano,27.2,954.24,True,20,Inefficient
9003,Casa,89.5,3,4,17.0,Good,C,False,4,False,9.8,1425.32,0,1,4,0,1,0,6,True,Eléctrica,Incandescente,69.6,Otoño,15.7,495.67,True,18,Moderate
9004,Casa,97.4,3,1,9.0,Good,A,False,3,True,21.4,541.86,0,1,3,3,1,0,8,True,Eléctrica,LED,73.7,Otoño,13.2,441.65,True,18,Efficient
9005,Casa,106.9,1,1,3.0,Good,B,False,1,False,11.6,677.55,2,1,2,0,1,0,6,True,Eléctrica,LED,85.5,Primavera,17.0,110.39,True,20,Efficient
9006,Departamento,97.0,1,2,20.0,Good,C,False,1,False,19.6,2969.57,1,1,0,1,1,1,5,False,Ninguna,LED,70.8,Verano,26.1,539.3,True,19,Moderate
9007,Pequeño Comercio,190.9,2,1,62.0,Average,D,False,3,False,8.0,2772.79,0,2,3,3,0,1,9,True,Gas,LED,51.6,Invierno,9.5,221.67,True,22,Moderate
9008,Casa,198.8,8,2,25.0,Good,A,False,3,False,12.2,3409.18,2,1,3,3,1,1,11,True,Eléctrica,LED,74.0,Primavera,19.9,392.18,True,19,Efficient
9009,Casa,102.3,3,1,28.0,Average,E,False,3,True,21.6,558.07,2,1,0,4,1,0,8,True,Gas,Mixta,60.5,Verano,24.4,1174.67,True,14,Inefficient
