id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
7843,Departamento,69.5,1,1,19.0,Good,D,False,2,True,19.3,1332.75,0,1,4,3,1,0,9,True,Eléctrica,Mixta,77.5,Verano,24.5,582.1,True,19,0.75,436.57500000000005,32.0,Moderate
7844,Departamento,63.2,1,1,59.0,Poor,E,False,1,False,16.0,619.64,1,1,0,0,1,0,3,True,Gas,Incandescente,59.6,Primavera,20.6,398.13,True,19,0.75,298.59749999999997,0.0,Inefficient
7845,Departamento,89.2,3,1,28.0,Average,C,False,5,False,14.5,566.04,0,1,4,6,1,0,12,True,Eléctrica,LED,74.1,Verano,27.5,412.73,True,18,0.75,309.5475,51.1,Moderate
7846,Departamento,48.6,1,2,23.0,Poor,A,False,1,False,10.0,1935.49,0,1,1,0,1,0,3,True,Eléctrica,Mixta,81.1,Invierno,6.5,330.47,True,21,0.75,247.85250000000002,34.5,Moderate
7847,Casa,76.3,2,2,23.0,Good,B,False,2,False,11.0,917.56,0,1,4,3,1,0,9,True,Eléctrica,Incandescente,81.3,Verano,30.6,497.69,True,20,0.75,373.2675,41.0,Moderate
7848,Casa,182.4,3,5,13.0,Poor,C,False,1,False,14.2,927.41,1,2,0,0,1,0,4,True,Eléctrica,LED,88.6,Primavera,20.7,208.97,True,18,0.75,156.7275,26.1,Moderate
7849,Departamento,42.3,5,5,51.0,Poor,A,False,4,False,11.9,212.31,0,1,2,1,1,0,5,True,Gas,LED,65.1,Otoño,19.3,197.96,True,15,0.75,148.47,47.0,Moderate
7850,Casa,163.1,8,3,5.0,Good,B,False,3,False,8.0,3586.22,3,1,2,2,1,1,10,True,Eléctrica,LED,100.0,Verano,29.9,460.58,True,16,0.75,345.435,71.5,Efficient
7851,Pequeño Comercio,218.1,6,2,27.0,Good,D,False,8,False,11.9,10428.31,1,2,4,5,0,0,12,True,Losa Radiante,LED,74.2,Primavera,17.4,717.91,True,20,0.75,538.4325,54.7,Efficient
7852,Casa,110.8,5,2,9.0,Good,A,True,4,False,10.5,542.49,1,1,1,2,1,0,6,True,Eléctrica,LED,73.5,Invierno,2.1,94.62,True,19,0.75,70.965,82.3,Efficient
7853,Casa,151.6,1,1,33.0,Average,C,False,1,True,21.7,4073.86,2,1,2,3,1,1,10,True,Gas,Mixta,75.2,Verano,23.2,847.23,True,22,0.75,635.4225,13.2,Inefficient
7854,Casa,73.5,1,3,33.0,Poor,E,False,2,False,15.1,1538.6,1,1,3,1,1,1,8,False,Ninguna,Mixta,71.7,Primavera,16.4,446.26,True,20,0.75,334.695,10.5,Inefficient
7855,Casa,112.1,4,5,64.0,Average,C,False,5,False,10.7,2469.13,0,1,4,3,1,0,9,True,Gas,LED,51.3,Otoño,13.9,302.66,True,19,0.75,226.995,43.0,Moderate
7856,Departamento,77.1,3,1,7.0,Good,B,False,2,False,8.0,962.92,0,1,3,1,1,0,6,False,Ninguna,LED,79.8,Invierno,9.1,148.86,True,18,0.75,111.64500000000001,64.7,Efficient
7857,Departamento,66.3,4,2,48.0,Average,A,False,3,False,8.2,730.64,1,1,6,1,1,0,10,True,Gas,Mixta,69.7,Primavera,18.0,280.88,True,20,0.75,210.66,46.2,Moderate
7858,Departamento,68.8,1,1,22.0,Good,B,False,1,False,12.5,479.25,0,1,0,1,1,0,3,True,Eléctrica,Mixta,67.0,Primavera,18.7,205.25,True,20,0.75,153.9375,53.2,Efficient
7859,Casa,93.4,7,2,34.0,Average,B,True,3,False,13.5,1705.96,2,1,2,3,1,1,10,True,Gas,Incandescente,62.2,Verano,29.4,385.03,True,18,0.75,288.7725,44.1,Moderate
7860,Casa,134.6,4,5,31.0,Excellent,A,False,1,False,13.8,2459.64,3,1,0,0,1,0,5,True,Gas,Incandescente,60.4,Otoño,20.6,418.98,True,19,0.75,314.235,33.5,Moderate
7861,Departamento,108.8,8,1,53.0,Good,D,False,8,True,15.7,3768.9,2,2,5,6,1,1,17,True,Gas,LED,71.6,Invierno,6.6,389.63,True,20,0.75,292.22249999999997,53.2,Efficient
7862,Casa,98.7,6,1,14.0,Excellent,E,False,8,True,17.3,2690.06,0,2,6,4,1,0,13,True,Eléctrica,Mixta,74.6,Invierno,14.0,733.8,True,20,0.75,550.3499999999999,54.2,Efficient
7863,Departamento,64.5,1,1,24.0,Good,E,False,1,False,14.4,285.19,0,1,0,0,1,0,2,True,Eléctrica,Mixta,72.0,Otoño,15.0,178.53,True,19,0.75,133.8975,35.8,Moderate
7864,Casa,100.7,6,5,52.0,Poor,E,False,4,True,19.0,1575.7,0,1,7,4,1,0,13,True,Gas,Mixta,45.8,Otoño,12.6,588.86,True,17,0.75,441.645,19.4,Inefficient
7865,Pequeño Comercio,68.9,1,1,59.0,Poor,E,False,4,False,10.6,913.41,0,2,6,7,0,0,15,True,Gas,LED,37.9,Primavera,23.2,312.8,True,18,0.75,234.60000000000002,21.7,Inefficient
7866,Casa,128.6,3,1,55.0,Average,E,False,2,True,17.5,,1,2,0,2,1,1,7,False,Ninguna,Mixta,46.1,Verano,25.6,683.46,True,20,0.75,512.595,10.8,Inefficient
7867,Departamento,45.4,1,1,38.0,Excellent,B,False,2,False,9.7,733.86,2,1,0,1,1,0,5,True,Gas,Mixta,53.6,Otoño,19.1,258.25,True,16,0.75,193.6875,63.3,Efficient
7868,Casa,108.7,3,3,19.0,Average,D,True,2,True,17.7,514.61,0,1,4,5,1,0,11,False,Ninguna,Incandescente,83.2,Verano,30.5,612.36,True,17,0.75,459.27,31.0,Moderate
7869,Departamento,91.9,2,2,16.0,Poor,B,False,3,True,20.8,1257.01,0,2,3,3,1,0,9,True,Eléctrica,Incandescente,85.4,Primavera,15.6,732.45,True,17,0.75,549.3375000000001,22.7,Inefficient
7870,Casa,100.7,5,3,18.0,Excellent,B,False,5,False,11.9,1345.0,1,1,5,5,1,1,14,True,Eléctrica,Mixta,67.2,Primavera,17.7,496.05,True,17,0.75,372.0375,69.3,Efficient
7871,Pequeño Comercio,94.0,5,3,,Good,B,False,6,False,13.3,1891.44,2,2,4,3,0,0,11,True,Eléctrica,Mixta,65.2,Otoño,15.1,638.5,True,20,0.75,478.875,58.1,Efficient
7872,Casa,72.6,3,3,53.0,Poor,A,False,4,False,13.0,925.49,0,1,1,1,1,0,4,True,Gas,Mixta,59.2,Verano,32.4,247.42,True,20,0.75,185.565,41.0,Moderate
7873,Casa,98.8,3,1,40.0,Good,B,False,4,False,11.7,903.66,0,1,6,8,1,0,16,True,Gas,LED,71.0,Otoño,11.9,428.75,True,17,0.75,321.5625,64.6,Efficient
7874,Casa,109.6,1,1,26.0,Good,C,False,1,False,12.2,,1,1,0,1,1,0,4,True,Eléctrica,LED,77.6,Otoño,20.1,251.04,True,19,0.75,188.28,45.9,Moderate
7875,Casa,337.6,8,5,34.0,Poor,A,False,7,False,13.2,7492.9,1,1,7,9,1,1,20,True,Gas,Mixta,57.8,Primavera,15.6,1048.79,True,20,0.75,786.5925,29.0,Moderate
7876,Departamento,80.7,5,4,19.0,Excellent,A,False,6,False,14.1,2355.77,1,1,2,3,1,0,8,True,Eléctrica,Mixta,66.1,Verano,26.4,439.97,True,17,0.75,329.9775,73.5,Efficient
7877,Casa,110.4,5,4,8.0,Good,B,False,5,True,21.3,1466.09,2,2,4,7,1,0,16,True,Eléctrica,LED,83.3,Primavera,17.2,895.23,True,19,0.75,671.4225,63.2,Efficient
7878,Casa,101.3,2,4,39.0,Excellent,A,False,4,True,21.4,2369.35,0,1,1,4,1,0,7,True,Gas,Incandescente,71.3,Invierno,4.4,852.99,True,19,0.75,639.7425000000001,60.5,Efficient
7879,Departamento,45.0,1,1,52.0,Poor,B,False,2,False,12.1,531.86,1,1,2,0,1,0,5,False,Ninguna,Mixta,59.7,Invierno,4.6,216.92,True,17,0.75,162.69,31.3,Moderate
7880,Casa,69.4,1,1,64.0,Poor,E,True,2,False,14.1,368.72,0,1,3,3,1,0,8,True,Gas,Incandescente,40.0,Otoño,17.2,317.38,True,20,0.75,238.035,35.3,Moderate
7881,Casa,51.3,1,1,28.0,Good,E,False,1,False,11.9,498.2,1,1,0,0,1,0,3,True,Eléctrica,Incandescente,56.3,Otoño,15.6,298.15,True,16,0.75,223.61249999999998,16.8,Inefficient
7882,Pequeño Comercio,142.9,7,3,20.0,Excellent,A,False,8,False,8.0,1472.53,1,3,2,9,0,1,16,True,Eléctrica,Incandescente,63.2,Invierno,6.3,648.36,True,18,0.75,486.27,67.1,Efficient
7883,Casa,156.0,6,5,38.0,Poor,D,False,8,False,9.2,6500.26,3,2,6,6,1,1,19,True,Gas,LED,70.0,Otoño,8.0,482.99,True,21,0.75,362.2425,30.0,Moderate
7884,Casa,190.1,5,2,38.0,Average,B,False,2,True,20.4,2766.92,0,1,2,2,1,0,6,True,Gas,Incandescente,86.2,Otoño,18.5,874.49,True,17,0.75,655.8675000000001,15.6,Inefficient
7885,Casa,117.3,5,3,36.0,Poor,E,False,8,False,11.2,892.48,0,2,9,8,1,0,20,True,Gas,Incandescente,61.0,Otoño,18.3,764.0,True,22,0.75,573.0,23.3,Inefficient
7886,Departamento,48.2,1,1,46.0,Average,B,False,2,True,,813.82,3,1,1,3,1,0,9,False,Ninguna,LED,75.7,Otoño,14.5,436.49,True,19,0.75,327.3675,53.8,Efficient
7887,Departamento,30.5,1,1,27.0,Good,E,False,1,False,15.7,227.65,1,1,0,1,1,0,4,False,Ninguna,Mixta,66.9,Verano,25.6,272.23,True,21,0.75,204.1725,23.8,Inefficient
7888,Casa,87.3,1,1,19.0,Excellent,A,False,1,False,16.0,824.24,0,1,1,2,1,0,5,True,Eléctrica,LED,66.3,Invierno,1.4,318.15,True,21,0.75,238.61249999999998,58.8,Efficient
7889,Departamento,93.6,3,3,28.0,Poor,B,False,5,False,15.7,,2,1,4,1,1,1,10,True,Eléctrica,LED,64.4,Primavera,13.3,505.0,True,17,0.75,378.75,39.1,Moderate
7890,Casa,142.6,2,3,5.0,Good,B,False,2,True,20.8,2918.1,2,1,0,1,1,1,6,True,Eléctrica,LED,79.1,Invierno,5.6,498.1,True,15,0.75,373.57500000000005,57.2,Efficient
7891,Casa,119.9,3,1,18.0,Excellent,E,False,2,True,18.0,914.46,1,2,2,2,1,0,8,True,Eléctrica,Mixta,46.6,Verano,26.0,539.99,True,21,0.75,404.9925,40.6,Moderate
7892,Departamento,81.6,1,1,58.0,Average,C,False,3,True,19.5,,2,1,2,5,1,1,12,True,Gas,Mixta,57.9,Otoño,13.3,765.27,True,20,0.75,573.9525,31.7,Moderate
7893,Departamento,38.0,1,1,29.0,Excellent,B,False,2,False,8.0,606.57,0,1,0,1,1,0,3,True,Eléctrica,Mixta,,Otoño,13.0,138.2,True,21,0.75,103.64999999999999,63.2,Efficient
7894,Departamento,96.0,4,4,50.0,Average,E,False,7,True,15.2,1274.36,1,1,3,8,1,0,14,True,Gas,Mixta,55.5,Verano,28.5,1132.18,True,17,0.75,849.135,29.4,Moderate
7895,Departamento,48.4,1,1,26.0,Poor,C,False,1,True,21.7,589.92,0,1,1,1,1,0,4,True,Eléctrica,Mixta,72.5,Verano,27.8,323.51,True,20,0.75,242.6325,17.0,Inefficient
7896,Departamento,78.3,1,1,6.0,Average,A,False,2,False,10.6,874.91,0,1,3,0,1,0,5,True,Eléctrica,LED,94.4,Verano,32.1,169.52,True,17,0.75,127.14000000000001,61.5,Efficient
7897,Casa,199.9,5,3,25.0,Average,C,False,4,False,11.2,7074.94,0,1,5,2,1,0,9,True,Losa Radiante,Mixta,78.6,Otoño,13.7,356.74,True,19,0.75,267.555,37.6,Moderate
7898,Departamento,65.1,2,3,17.0,Good,A,False,2,True,22.0,1778.5,2,1,0,2,1,0,6,True,Eléctrica,Mixta,72.4,Verano,30.0,827.72,True,22,0.75,620.79,32.8,Moderate
7899,Departamento,60.4,1,2,34.0,Poor,B,False,3,False,13.5,1309.68,1,1,0,3,1,0,6,True,Gas,Incandescente,77.9,Otoño,10.5,384.44,True,19,0.75,288.33,35.2,Moderate
7900,Departamento,60.4,3,2,29.0,Excellent,E,False,4,False,16.5,650.36,0,1,3,3,1,0,8,True,Eléctrica,LED,50.8,Invierno,8.4,660.18,True,15,0.75,495.135,57.8,Efficient
7901,Casa,245.3,5,5,15.0,Good,A,False,5,False,12.9,3235.82,5,1,3,4,1,1,15,True,Eléctrica,Incandescente,69.4,Primavera,19.9,595.44,True,21,0.75,446.58000000000004,57.3,Efficient
7902,Departamento,60.0,1,1,24.0,Excellent,B,False,3,False,16.5,2674.31,0,1,4,2,1,0,8,True,Eléctrica,LED,50.6,Otoño,15.0,373.49,True,16,0.75,280.1175,70.2,Efficient
7903,Departamento,72.5,1,2,20.0,Poor,C,False,1,False,13.7,1262.76,1,1,1,0,1,0,4,True,Eléctrica,Mixta,67.1,Primavera,25.8,180.76,True,17,0.75,135.57,14.9,Inefficient
7904,Casa,194.6,4,1,39.0,Poor,A,False,4,False,10.2,9671.01,2,1,2,2,1,0,8,True,Gas,LED,82.1,Verano,23.2,551.61,True,18,0.75,413.7075,48.8,Moderate
7905,Departamento,44.0,1,1,28.0,Poor,E,False,3,True,24.0,639.47,0,2,4,2,1,0,9,True,Eléctrica,Mixta,62.4,Otoño,15.7,559.95,True,15,0.75,419.96250000000003,14.4,Inefficient
7906,Casa,220.5,5,2,39.0,Poor,E,False,2,False,13.8,2707.53,5,1,3,1,1,0,11,True,Gas,LED,45.5,Otoño,13.2,419.66,True,15,0.75,314.745,19.3,Inefficient
7907,Departamento,48.7,1,1,41.0,Excellent,A,False,2,False,12.2,849.21,1,2,2,1,1,0,7,False,Ninguna,Mixta,42.6,Verano,28.1,320.92,True,20,0.75,240.69,57.4,Efficient
7908,Departamento,70.6,2,4,17.0,Good,C,False,1,True,21.7,574.41,0,1,0,2,1,0,4,True,Eléctrica,Incandescente,78.8,Primavera,18.0,785.57,True,19,0.75,589.1775,21.5,Inefficient
7909,Casa,145.0,2,1,7.0,Excellent,B,False,3,True,18.3,2249.91,2,1,4,3,1,0,11,True,Eléctrica,LED,81.2,Otoño,17.3,550.49,True,19,0.75,412.8675,71.8,Efficient
7910,Departamento,66.6,1,2,13.0,Good,A,False,1,False,12.3,814.34,1,1,0,2,1,0,5,True,Eléctrica,Mixta,78.6,Primavera,17.8,254.3,True,18,0.75,190.72500000000002,49.4,Moderate
7911,Casa,212.1,6,5,2.0,Good,B,False,8,False,12.1,4600.24,4,2,5,7,1,1,20,True,Losa Radiante,LED,75.6,Verano,32.6,1040.84,True,19,0.75,780.6299999999999,64.7,Efficient
7912,Casa,119.2,1,1,5.0,Excellent,B,False,1,False,8.0,1559.24,1,1,2,0,1,0,5,False,Ninguna,LED,83.8,Invierno,3.8,128.04,True,18,0.75,96.03,73.6,Efficient
7913,Departamento,52.4,3,1,49.0,Poor,E,False,2,True,19.1,741.31,0,1,1,2,1,0,5,True,Gas,Mixta,68.8,Invierno,6.7,349.48,True,21,0.75,262.11,14.8,Inefficient
7914,Casa,235.2,6,3,43.0,Excellent,C,False,4,False,11.3,4973.51,2,1,2,5,1,1,12,False,Ninguna,LED,48.3,Invierno,10.2,360.36,True,20,0.75,270.27,62.0,Efficient
7915,Departamento,40.4,2,3,40.0,Poor,B,False,2,True,21.8,865.06,0,1,0,2,1,0,4,True,Gas,LED,70.5,Primavera,18.9,349.16,True,15,0.75,261.87,41.5,Moderate
7916,Departamento,45.6,1,2,49.0,Poor,C,False,2,True,20.5,707.87,0,1,3,1,1,0,6,True,Gas,Incandescente,71.7,Verano,21.2,599.88,True,21,0.75,449.90999999999997,6.1,Inefficient
7917,Casa,155.7,6,3,48.0,Good,B,False,7,False,10.5,1736.71,1,2,7,3,1,0,14,True,Gas,Mixta,65.6,Invierno,2.7,628.76,True,19,0.75,471.57,57.9,Efficient
7918,Departamento,44.1,1,1,44.0,Poor,D,False,1,True,23.2,489.54,0,1,0,3,1,0,5,True,Gas,Mixta,62.1,Invierno,4.8,646.54,True,20,0.75,484.905,0.0,Inefficient
7919,Casa,100.6,6,5,22.0,Average,D,False,3,False,11.5,881.94,0,2,1,3,1,0,7,True,Eléctrica,LED,87.0,Invierno,7.8,367.61,True,17,0.75,275.7075,47.7,Moderate
7920,Departamento,31.5,1,1,55.0,Average,D,False,1,True,19.6,235.88,1,2,0,1,1,0,5,True,Gas,Incandescente,45.4,Primavera,24.1,686.11,True,20,0.75,514.5825,0.0,Inefficient
7921,Casa,124.0,3,3,23.0,Excellent,C,False,2,True,20.5,1944.25,0,2,1,1,1,1,6,True,Eléctrica,LED,75.3,Invierno,12.7,612.85,True,19,0.75,459.63750000000005,54.3,Efficient
7922,Departamento,98.0,7,3,23.0,Average,A,False,2,True,14.3,1061.04,0,1,2,2,1,0,6,True,Eléctrica,Mixta,65.1,Otoño,12.4,427.37,True,19,0.75,320.52750000000003,41.5,Moderate
7923,Departamento,71.5,1,1,59.0,Average,E,False,4,False,14.4,2614.91,1,2,3,6,1,0,13,True,Gas,Mixta,39.1,Verano,28.6,851.72,True,17,0.75,638.79,17.0,Inefficient
7924,Casa,145.8,4,4,21.0,Good,A,False,5,False,11.0,4395.44,1,1,2,6,1,0,11,True,Losa Radiante,Incandescente,86.6,Primavera,24.3,606.47,True,16,0.75,454.8525,68.7,Efficient
7925,Casa,67.0,4,4,41.0,Excellent,B,False,5,False,12.2,1268.22,0,2,2,7,1,0,12,True,Gas,LED,73.6,Invierno,7.4,356.83,True,19,0.75,267.6225,80.7,Efficient
7926,Casa,191.9,6,5,29.0,Excellent,E,False,6,True,18.6,854.72,2,1,8,4,1,0,16,True,Eléctrica,LED,86.6,Verano,25.7,498.22,True,19,0.75,373.665,59.2,Efficient
7927,Departamento,51.5,2,1,73.0,Poor,D,False,2,True,23.3,230.59,1,1,2,2,1,0,7,False,Ninguna,Mixta,64.8,Invierno,10.5,548.77,True,18,0.75,411.5775,10.5,Inefficient
7928,Casa,57.0,1,1,17.0,Good,E,False,1,True,22.6,1559.16,0,1,0,1,1,0,3,True,Eléctrica,Mixta,64.4,Otoño,16.5,334.75,True,19,0.75,251.0625,29.1,Moderate
7930,Casa,123.8,5,5,67.0,Average,C,False,5,False,13.9,1990.7,1,1,4,5,1,1,13,True,Gas,LED,52.6,Otoño,13.5,479.08,True,19,0.75,359.31,43.9,Moderate
7931,Casa,111.6,4,3,23.0,Good,D,False,6,True,21.6,1075.0,1,2,3,3,1,0,10,True,Eléctrica,Mixta,,Invierno,5.2,1135.22,True,21,0.75,851.415,48.4,Moderate
7932,Casa,70.4,1,1,5.0,Excellent,A,False,1,True,19.2,964.65,0,1,0,1,1,0,3,True,Eléctrica,Mixta,69.6,Invierno,5.1,539.98,True,16,0.75,404.985,43.7,Moderate
7933,Departamento,67.8,1,1,63.0,Poor,E,False,1,False,13.4,1077.47,1,1,1,2,1,0,6,True,Gas,Mixta,49.2,Invierno,5.2,283.85,True,19,0.75,212.88750000000002,0.0,Inefficient
7934,Departamento,76.8,2,3,32.0,Average,D,False,2,True,19.7,866.35,0,1,0,2,1,0,4,True,Gas,Mixta,54.5,Invierno,7.6,515.01,True,18,0.75,386.2575,11.3,Inefficient
7935,Departamento,107.0,1,1,30.0,Good,B,False,4,True,16.8,1932.34,0,1,0,6,1,1,9,True,Eléctrica,Mixta,46.3,Primavera,24.0,629.07,True,19,0.75,471.8025,54.3,Efficient
7936,Casa,119.7,1,1,57.0,Good,B,False,1,False,11.6,942.49,3,1,1,1,1,0,7,True,Gas,Mixta,58.2,Otoño,17.5,220.35,True,20,0.75,165.2625,54.2,Efficient
7937,Departamento,97.3,2,1,40.0,Poor,A,False,4,False,9.2,1011.26,0,2,3,0,1,0,6,True,Gas,Incandescente,64.9,Otoño,11.7,275.83,True,19,0.75,206.8725,27.6,Moderate
7938,Departamento,56.3,1,1,29.0,Average,A,False,1,False,8.0,1283.86,0,1,1,0,1,0,3,True,Eléctrica,Mixta,82.5,Primavera,19.2,127.17,True,18,0.75,95.3775,44.1,Moderate
7939,Departamento,54.5,2,3,11.0,Good,A,False,2,False,10.6,1954.53,0,1,0,2,1,1,5,True,Eléctrica,LED,74.1,Verano,26.5,158.84,True,17,0.75,119.13,68.7,Efficient
7940,Departamento,52.2,3,2,12.0,Good,A,False,4,False,12.5,892.26,0,1,1,3,1,0,6,False,Ninguna,Mixta,77.9,Primavera,20.0,295.96,True,17,0.75,221.96999999999997,66.6,Efficient
7941,Departamento,59.4,2,2,10.0,Good,D,False,2,False,10.0,634.25,1,1,0,2,1,0,5,True,Eléctrica,Incandescente,70.9,Invierno,11.1,576.84,True,20,0.75,432.63,21.7,Inefficient
7942,Casa,80.4,1,2,39.0,Poor,B,False,5,False,8.0,743.81,0,1,2,5,1,0,9,True,Gas,Mixta,47.2,Verano,28.3,229.14,True,20,0.75,171.855,38.8,Moderate
7943,Departamento,138.6,2,4,34.0,Poor,B,False,2,True,19.7,4583.08,2,1,3,3,1,1,11,True,Gas,LED,78.4,Primavera,21.0,609.85,True,19,0.75,457.38750000000005,24.6,Inefficient
7944,Casa,110.1,2,2,28.0,Good,B,False,3,False,8.0,3093.56,0,1,0,1,1,1,4,True,Eléctrica,Mixta,58.7,Primavera,23.2,156.15,True,18,0.75,117.11250000000001,57.3,Efficient
7945,Casa,147.7,4,1,61.0,Poor,D,False,5,False,10.2,636.05,1,2,6,4,1,0,14,True,Gas,Mixta,46.3,Verano,35.2,678.4,True,19,0.75,508.79999999999995,15.3,Inefficient
7946,Casa,75.2,1,1,57.0,Good,D,False,2,False,15.2,608.25,0,1,0,2,1,0,4,True,Gas,LED,57.3,Invierno,9.0,260.88,True,19,0.75,195.66,44.6,Moderate
7947,Casa,118.6,4,3,12.0,Good,D,False,3,True,22.0,2983.31,3,1,0,1,1,0,6,True,Eléctrica,Incandescente,75.3,Primavera,20.7,851.17,True,17,0.75,638.3774999999999,20.0,Inefficient
7948,Departamento,89.3,3,1,25.0,Poor,B,False,1,True,20.8,474.28,1,1,1,2,1,0,6,True,Eléctrica,LED,66.5,Otoño,16.2,365.74,True,19,0.75,274.305,26.9,Moderate
7949,Casa,158.5,5,4,18.0,Poor,B,False,8,True,19.0,426.23,0,1,4,11,1,0,17,True,Eléctrica,Incandescente,72.0,Verano,24.9,1596.45,True,22,0.75,1197.3375,23.4,Inefficient
7950,Departamento,87.3,4,1,,Poor,E,False,4,False,8.0,830.19,0,1,2,2,1,0,6,True,Gas,LED,34.2,Primavera,24.5,196.6,True,18,0.75,147.45,23.0,Inefficient
7951,Departamento,71.6,1,1,25.0,Poor,E,False,2,False,13.5,2445.81,2,1,2,2,1,0,8,True,Eléctrica,LED,60.0,Primavera,21.4,217.66,True,19,0.75,163.245,23.4,Inefficient
7952,Casa,84.4,1,5,26.0,Excellent,E,False,3,False,12.5,3687.31,2,1,0,3,1,0,7,True,Eléctrica,Incandescente,,Otoño,19.0,388.0,True,21,0.75,291.0,39.5,Moderate
7953,Casa,119.1,4,1,48.0,Average,A,False,6,False,8.3,8235.98,3,1,4,3,1,1,13,True,Gas,Incandescente,58.3,Primavera,23.6,582.12,True,19,0.75,436.59000000000003,37.2,Moderate
7954,Departamento,96.5,7,4,30.0,Excellent,B,False,7,True,18.2,456.06,1,1,4,6,1,0,13,True,Eléctrica,LED,61.8,Primavera,21.7,727.79,True,19,0.75,545.8425,80.2,Efficient
7955,Casa,39.4,1,1,30.0,Poor,A,False,1,False,8.0,375.21,1,1,2,0,1,0,5,True,Eléctrica,Mixta,71.5,Verano,30.7,238.54,True,20,0.75,178.905,33.7,Moderate
7956,Casa,175.0,6,2,19.0,Excellent,E,False,8,False,15.6,6049.88,3,1,11,8,1,0,24,True,Losa Radiante,LED,,Otoño,13.5,662.98,True,17,0.75,497.235,54.5,Efficient
7957,Pequeño Comercio,66.7,1,1,33.0,Poor,E,False,2,False,18.0,1034.63,1,2,3,1,0,0,7,True,Gas,Incandescente,73.3,Otoño,18.0,620.81,True,17,0.75,465.60749999999996,0.0,Inefficient
7958,Casa,87.2,3,2,25.0,Good,A,True,2,True,24.0,765.66,1,1,2,1,1,0,6,False,Ninguna,Mixta,74.4,Otoño,11.9,245.54,True,20,0.75,184.155,83.7,Efficient
7959,Casa,86.0,2,1,51.0,Poor,A,False,4,True,23.6,1929.38,0,1,2,3,1,0,7,False,Ninguna,Mixta,73.3,Verano,24.5,773.22,True,20,0.75,579.915,37.3,Moderate
7960,Departamento,47.2,1,1,39.0,Good,C,False,2,False,10.7,929.23,2,1,1,3,1,0,8,True,Gas,LED,31.8,Invierno,7.4,188.16,True,19,0.75,141.12,62.2,Efficient
7961,Departamento,49.3,2,2,14.0,Good,E,False,3,True,16.6,356.38,0,2,3,6,1,0,12,True,Eléctrica,LED,80.4,Invierno,2.5,747.57,True,23,0.75,560.6775,39.6,Moderate
7962,Casa,123.9,3,5,30.0,Good,A,False,3,False,11.2,2332.11,2,1,2,1,1,0,7,True,Eléctrica,LED,61.0,Primavera,16.2,275.39,True,20,0.75,206.5425,66.2,Efficient
7963,Pequeño Comercio,104.4,1,1,9.0,Good,E,False,1,False,8.0,1705.49,1,2,1,2,0,0,6,True,Eléctrica,LED,81.4,Otoño,13.3,112.8,True,15,0.75,84.6,45.3,Moderate
7964,Casa,118.8,5,4,47.0,Poor,E,False,8,False,13.1,1498.83,1,2,2,7,1,1,14,True,Gas,LED,59.9,Primavera,25.8,649.71,True,20,0.75,487.2825,33.2,Moderate
7965,Casa,180.1,6,3,9.0,Poor,C,False,5,True,20.0,1779.1,1,2,0,3,1,0,7,False,Ninguna,LED,70.2,Primavera,21.8,717.74,True,23,0.75,538.3050000000001,33.3,Moderate
7966,Departamento,46.4,1,1,77.0,Average,E,False,1,False,16.3,290.52,0,1,0,1,1,0,3,True,Gas,Incandescente,35.4,Otoño,13.8,406.1,True,18,0.75,304.57500000000005,0.0,Inefficient
7967,Departamento,63.1,2,1,36.0,Good,C,False,1,True,19.2,1185.34,0,1,1,1,1,0,4,False,Ninguna,LED,64.3,Primavera,25.0,193.61,True,19,0.75,145.2075,51.6,Moderate
7968,Departamento,96.3,2,1,35.0,Good,B,False,1,False,14.3,1287.91,3,1,0,0,1,0,5,True,Gas,Mixta,70.6,Primavera,20.2,258.35,True,21,0.75,193.76250000000002,51.1,Moderate
7969,Departamento,61.9,1,2,65.0,Good,C,False,4,False,14.2,1029.97,0,1,7,4,1,0,13,True,Gas,Incandescente,48.8,Otoño,12.2,794.93,True,17,0.75,596.1975,29.6,Moderate
7970,Casa,135.4,8,5,22.0,Excellent,A,False,7,True,24.0,2131.8,2,2,2,9,1,0,16,True,Eléctrica,Incandescente,74.4,Verano,29.8,2059.77,True,19,0.75,1544.8274999999999,46.4,Moderate
7971,Casa,89.2,1,1,4.0,Good,B,False,2,False,12.2,8336.53,5,1,3,4,1,0,14,True,Losa Radiante,LED,74.1,Verano,28.7,655.38,True,18,0.75,491.53499999999997,47.1,Moderate
7972,Casa,116.9,3,1,61.0,Average,E,False,1,True,17.3,3650.84,3,1,1,1,1,1,8,True,Gas,LED,58.3,Otoño,19.9,328.12,True,18,0.75,246.09,9.3,Inefficient
7973,Casa,157.1,4,3,35.0,Poor,A,False,4,False,12.3,1620.88,0,1,4,2,1,0,8,True,Gas,Mixta,56.6,Otoño,15.7,485.56,True,18,0.75,364.17,32.5,Moderate
